date,open_price,daily_high,daily_low,close_price,trade_volume_millions
2020/10/29,2.145,2.155,2.076,2.130,0.000
2020/10/30,2.145,2.155,2.076,2.130,0.000
2020/11/02,0.000,2.155,2.076,0.000,55.528
2020/11/04,0.000,0.000,0.000,2.130,136.780
2020/11/05,2.145,0.000,0.000,0.000,115.786
2020/11/06,2.145,2.155,0.000,2.130,0.000
2020/11/11,0.000,2.155,2.076,0.000,0.000
2020/11/13,0.000,2.155,2.076,0.000,0.000
2020/11/16,2.145,0.000,0.000,2.130,55.528
2020/11/17,2.145,0.000,2.076,2.130,0.000
2020/11/18,2.145,2.155,0.000,0.000,58.336
2020/11/23,2.145,2.155,2.076,2.130,0.000
2020/11/25,2.145,2.155,2.076,2.130,75.808
2020/11/27,0.000,2.155,2.076,2.130,47.858
2020/12/01,2.145,2.155,0.000,0.000,90.740
2020/12/04,0.000,0.000,2.076,2.130,58.272
2020/12/07,2.145,0.000,0.000,2.130,55.528
2020/12/09,0.000,2.155,2.076,2.130,82.016
2020/12/11,0.000,0.000,2.076,0.000,0.000
2020/12/15,0.000,0.000,2.076,2.130,0.000
2020/12/16,0.000,2.155,2.076,0.000,88.552
2020/12/17,0.000,0.000,2.076,0.000,69.486
2020/12/18,0.000,0.000,0.000,2.130,119.914
2020/12/21,0.000,2.155,2.076,0.000,76.736
2020/12/22,0.000,2.155,2.076,0.000,0.000
2020/12/23,2.145,2.155,0.000,0.000,0.000
2020/12/24,2.145,2.155,0.000,2.130,55.528
2020/12/29,0.000,0.000,0.000,2.130,97.458
2020/12/30,2.145,0.000,0.000,2.130,0.000
2020/12/31,0.000,0.000,2.076,2.130,0.000
2021/01/04,2.145,2.155,2.076,0.000,0.000
2021/01/05,2.145,0.000,0.000,0.000,0.000
2021/01/06,2.145,2.155,2.076,2.130,87.896
2021/01/08,2.145,2.155,2.076,2.130,55.528
2021/01/11,2.145,2.155,0.000,0.000,73.668
2021/01/12,0.000,0.000,0.000,2.130,70.292
2021/01/13,2.145,2.155,2.076,0.000,66.424
2021/01/14,2.145,2.155,2.076,0.000,0.000
2021/01/19,0.000,2.155,0.000,2.130,0.000
2021/01/20,2.145,0.000,2.076,2.130,0.000
2021/01/21,0.000,2.155,2.076,0.000,98.722
2021/01/22,0.000,2.155,0.000,2.130,56.438
2021/01/27,0.000,2.155,2.076,2.130,93.204
2021/01/28,0.000,2.155,0.000,2.130,62.984
2021/02/02,2.145,2.155,2.076,2.130,141.972
2021/02/03,2.145,0.000,2.076,0.000,55.528
2021/02/04,2.145,2.155,2.076,2.130,0.000
2021/02/05,0.000,0.000,2.076,0.000,0.000
2021/02/08,2.145,2.155,2.076,2.130,65.148
2021/02/11,2.145,2.155,0.000,2.130,46.028
2021/02/16,2.145,2.155,0.000,2.130,55.528
2021/02/18,2.145,2.155,2.076,2.130,60.548
2021/02/19,0.000,0.000,2.076,2.130,0.000
2021/02/23,0.000,2.155,2.076,0.000,93.544
2021/02/25,2.145,2.155,0.000,2.130,55.528
2021/02/26,2.145,2.155,0.000,0.000,0.000
2021/03/03,2.145,0.000,2.076,2.130,0.000
2021/03/09,2.145,0.000,0.000,0.000,0.000
2021/03/10,0.000,2.155,2.076,0.000,60.250
2021/03/12,2.145,0.000,0.000,0.000,48.438
2021/03/15,2.145,0.000,2.076,2.130,0.000
2021/03/16,2.145,0.000,2.076,2.130,0.000
2021/03/17,2.145,0.000,0.000,0.000,55.528
2021/03/18,0.000,2.155,2.076,2.130,0.000
2021/03/19,2.145,0.000,2.076,2.130,92.508
2021/03/22,2.145,2.155,0.000,2.130,58.044
2021/03/23,0.000,0.000,2.076,2.130,0.000
2021/03/24,0.000,2.155,2.076,0.000,59.180
2021/03/29,2.145,2.155,2.076,2.130,54.920
2021/03/30,0.000,2.155,0.000,0.000,0.000
2021/03/31,0.000,2.155,2.076,2.130,61.878
2021/04/05,2.145,0.000,2.076,0.000,66.698
2021/04/08,2.145,0.000,0.000,2.130,56.242
2021/04/09,2.145,2.155,0.000,0.000,86.830
2021/04/12,2.145,2.155,0.000,0.000,65.636
2021/04/13,2.145,0.000,2.076,2.130,55.528
2021/04/16,2.145,2.155,2.076,2.130,0.000
2021/04/20,0.000,2.155,0.000,2.130,52.460
2021/04/22,2.145,2.155,0.000,2.130,51.612
2021/04/26,0.000,0.000,0.000,2.130,97.614
2021/04/27,0.000,2.155,2.076,2.130,0.000
2021/04/28,0.000,2.155,0.000,0.000,0.000
2021/04/29,0.000,2.155,0.000,0.000,153.648
2021/04/30,0.000,2.155,0.000,2.130,0.000
2021/05/04,2.145,2.155,2.076,2.130,55.528
2021/05/05,0.000,0.000,2.076,2.130,74.226
2021/05/06,0.000,0.000,0.000,2.130,88.954
2021/05/07,0.000,2.155,0.000,0.000,0.000
2021/05/11,2.145,2.155,2.076,0.000,0.000
2021/05/12,0.000,2.155,2.076,2.130,98.728
2021/05/13,0.000,0.000,2.076,2.130,67.018
2021/05/14,2.145,2.155,2.076,0.000,0.000
2021/05/19,2.145,2.155,2.076,0.000,53.594
2021/05/21,2.145,2.155,0.000,0.000,55.528
2021/05/24,2.145,0.000,2.076,0.000,0.000
2021/05/25,2.145,0.000,0.000,0.000,0.000
2021/05/27,2.145,2.155,2.076,2.130,51.224
2021/05/28,0.000,0.000,2.076,2.130,46.596
2021/06/02,2.145,2.155,0.000,2.130,40.290
2021/06/03,2.145,0.000,2.076,0.000,0.000
2021/06/04,0.000,2.155,2.076,2.130,55.528
2021/06/07,2.145,0.000,2.076,0.000,44.316
2021/06/08,0.000,2.155,0.000,0.000,0.000
2021/06/10,0.000,2.155,0.000,2.130,55.528
2021/06/11,2.145,2.155,2.076,0.000,55.528
2021/06/14,2.145,2.155,2.076,2.130,55.528
2021/06/16,0.000,2.155,2.076,0.000,55.528
2021/06/17,2.145,2.155,2.076,2.130,0.000
2021/06/24,0.000,2.155,2.076,2.130,0.000
2021/06/25,0.000,0.000,2.076,2.130,78.820
2021/06/28,2.145,2.155,0.000,0.000,44.856
2021/06/29,2.145,2.155,0.000,2.130,55.528
2021/06/30,0.000,0.000,2.076,0.000,0.000
2021/07/01,0.000,0.000,2.076,2.130,55.528
2021/07/06,2.145,2.155,0.000,2.130,134.896
2021/07/09,2.145,2.155,2.076,2.130,74.964
2021/07/12,2.145,0.000,2.076,2.130,51.432
2021/07/13,2.145,2.155,0.000,0.000,0.000
2021/07/16,2.145,2.155,0.000,2.130,0.000
2021/07/19,0.000,2.155,0.000,2.130,75.692
2021/07/23,2.145,2.155,0.000,2.130,0.000
2021/07/27,2.145,2.155,2.076,2.130,0.000
2021/07/28,2.145,0.000,0.000,0.000,0.000
2021/07/29,2.145,0.000,2.076,0.000,110.400
2021/07/30,0.000,2.155,2.076,0.000,0.000
2021/08/09,2.145,0.000,2.076,2.130,42.964
2021/08/10,2.145,2.155,2.076,2.130,48.252
2021/08/12,0.000,2.155,2.076,2.130,0.000
2021/08/13,2.145,0.000,2.076,2.130,0.000
2021/08/16,2.145,2.155,2.076,0.000,66.394
2021/08/18,2.145,0.000,2.076,2.130,56.086
2021/08/19,2.145,2.155,2.076,0.000,0.000
2021/08/24,0.000,0.000,0.000,2.130,55.528
2021/08/25,2.145,0.000,2.076,2.130,33.606
2021/08/26,2.145,2.155,0.000,2.130,41.976
2021/08/31,2.145,2.155,2.076,2.130,87.128
2021/09/07,2.145,2.155,0.000,0.000,0.000
2021/09/08,0.000,2.155,2.076,2.130,61.068
2021/09/09,2.145,2.155,2.076,2.130,54.384
2021/09/10,0.000,2.155,2.076,2.130,47.946
2021/09/14,2.145,2.155,2.076,2.130,0.000
2021/09/15,0.000,2.155,0.000,2.130,59.150
2021/09/20,2.145,0.000,2.076,0.000,0.000
2021/09/21,0.000,2.155,2.076,2.130,0.000
2021/09/23,2.145,2.155,2.076,0.000,55.528
2021/09/28,2.145,2.155,2.076,2.130,88.616
2021/10/01,0.000,2.155,2.076,0.000,0.000
2021/10/04,2.145,2.155,0.000,2.130,90.462
2021/10/06,2.145,2.155,0.000,0.000,50.660
2021/10/07,0.000,2.155,2.076,0.000,48.182
2021/10/08,0.000,0.000,2.076,2.130,39.964
2021/10/19,2.145,0.000,0.000,2.130,0.000
2021/10/25,0.000,0.000,2.076,2.130,44.520
2021/10/27,2.145,0.000,2.076,2.130,54.044
2021/10/28,2.145,0.000,2.076,2.130,114.174
2021/10/29,2.145,2.155,2.076,2.130,129.722
2021/11/02,2.145,0.000,2.076,2.130,0.000
2021/11/03,2.145,2.155,0.000,0.000,55.528
2021/11/04,0.000,2.155,2.076,0.000,0.000
2021/11/05,2.145,2.155,0.000,2.130,0.000
2021/11/08,2.145,2.155,0.000,0.000,61.480
2021/11/09,0.000,2.155,0.000,0.000,85.898
2021/11/10,0.000,2.155,2.076,2.130,0.000
2021/11/12,2.145,2.155,2.076,0.000,53.788
2021/11/15,2.145,2.155,2.076,0.000,58.594
2021/11/16,0.000,0.000,2.076,0.000,44.342
2021/11/17,2.145,2.155,0.000,0.000,0.000
2021/11/19,2.145,0.000,2.076,2.130,98.734
2021/11/22,0.000,0.000,2.076,2.130,0.000
2021/11/23,2.145,2.155,0.000,2.130,73.804
2021/11/24,0.000,2.155,0.000,2.130,46.560
2021/11/26,2.145,2.155,0.000,2.130,59.826
2021/11/29,0.000,0.000,0.000,2.130,65.312
2021/12/02,0.000,2.155,2.076,2.130,64.726
2021/12/03,2.145,2.155,2.076,2.130,80.712
2021/12/07,2.145,2.155,2.076,0.000,66.410
2021/12/13,0.000,0.000,0.000,0.000,62.170
2021/12/15,0.000,2.155,2.076,2.130,0.000
2021/12/16,0.000,2.155,0.000,2.130,55.528
2021/12/20,0.000,2.155,2.076,2.130,0.000
2021/12/22,0.000,0.000,2.076,0.000,55.036
2021/12/23,2.145,2.155,2.076,2.130,36.788
2021/12/28,0.000,0.000,0.000,2.130,0.000
2021/12/29,2.145,2.155,2.076,0.000,35.754
2021/12/30,2.145,2.155,2.076,0.000,0.000
2022/01/03,0.000,2.155,2.076,2.130,0.000
2022/01/04,0.000,2.155,0.000,0.000,0.000
2022/01/05,0.000,0.000,0.000,0.000,0.000
2022/01/07,2.145,2.155,2.076,0.000,0.000
2022/01/11,0.000,2.155,2.076,2.130,0.000
2022/01/18,2.145,2.155,0.000,2.130,0.000
2022/01/19,2.145,0.000,2.076,0.000,55.528
2022/01/20,0.000,0.000,2.076,2.130,71.974
2022/01/24,2.145,0.000,0.000,2.130,55.528
2022/01/25,2.145,0.000,0.000,2.130,90.824
2022/01/27,2.145,2.155,2.076,2.130,0.000
2022/01/28,0.000,0.000,2.076,2.130,0.000
2022/01/31,2.145,2.155,2.076,2.130,55.528
2022/02/02,2.145,2.155,0.000,2.130,0.000
2022/02/03,0.000,2.155,0.000,0.000,0.000
2022/02/07,2.145,2.155,2.076,0.000,102.624
2022/02/09,2.145,2.155,0.000,2.130,68.786
2022/02/10,2.145,0.000,2.076,2.130,0.000
2022/02/11,0.000,0.000,0.000,0.000,0.000
2022/02/16,0.000,0.000,2.076,0.000,0.000
2022/02/17,0.000,0.000,2.076,2.130,0.000
2022/02/22,2.145,2.155,2.076,2.130,0.000
2022/02/23,0.000,2.155,2.076,2.130,64.244
2022/02/28,0.000,2.155,0.000,2.130,55.528
2022/03/01,2.145,2.155,2.076,2.130,44.874
2022/03/02,2.145,2.155,2.076,0.000,0.000
2022/03/07,0.000,2.155,0.000,2.130,86.934
2022/03/10,2.145,2.155,2.076,0.000,135.062
2022/03/14,2.145,0.000,2.076,0.000,74.086
2022/03/16,2.145,2.155,2.076,2.130,0.000
2022/03/17,2.145,2.155,2.076,2.130,72.934
2022/03/21,0.000,2.155,2.076,2.130,55.528
2022/03/23,0.000,0.000,0.000,2.130,55.812
2022/03/25,0.000,2.155,2.076,2.130,49.032
2022/03/29,0.000,2.155,0.000,0.000,55.528
2022/03/30,2.145,2.155,2.076,0.000,0.000
2022/04/04,2.145,2.155,2.076,0.000,49.882
2022/04/05,2.145,2.155,0.000,0.000,0.000
2022/04/07,2.145,0.000,2.076,2.130,68.136
2022/04/08,0.000,2.155,2.076,0.000,46.002
2022/04/11,2.145,2.155,2.076,0.000,52.112
2022/04/13,2.145,0.000,2.076,0.000,0.000
2022/04/14,2.145,0.000,2.076,2.130,0.000
2022/04/19,0.000,0.000,2.076,2.130,0.000
2022/04/21,2.145,2.155,2.076,0.000,63.970
2022/04/22,0.000,2.155,0.000,2.130,73.078
2022/04/25,2.145,2.155,2.076,2.130,55.528
2022/04/26,2.145,0.000,2.076,2.130,55.528
2022/04/28,2.145,2.155,0.000,0.000,117.316
2022/04/29,0.000,2.155,0.000,0.000,55.528
2022/05/06,2.145,2.155,2.076,0.000,0.000
2022/05/09,2.145,2.155,0.000,2.130,128.124
2022/05/10,2.145,2.155,2.076,2.130,105.434
2022/05/11,0.000,2.155,2.076,2.130,109.704
2022/05/12,0.000,0.000,2.076,2.130,132.026
2022/05/17,2.145,2.155,2.076,2.130,76.448
2022/05/18,2.145,0.000,0.000,2.130,0.000
2022/05/25,0.000,2.155,2.076,2.130,93.120
2022/05/26,0.000,2.155,2.076,2.130,55.528
2022/05/27,0.000,2.155,2.076,2.130,93.660
2022/06/02,2.145,2.155,0.000,2.130,100.560
2022/06/03,0.000,2.155,0.000,0.000,97.604
2022/06/07,2.145,0.000,0.000,2.130,0.000
2022/06/08,0.000,0.000,2.076,2.130,55.528
2022/06/09,2.145,2.155,2.076,2.130,0.000
2022/06/13,0.000,2.155,2.076,0.000,99.278
2022/06/14,0.000,0.000,0.000,0.000,0.000
2022/06/16,2.145,2.155,0.000,2.130,82.186
2022/06/22,2.145,2.155,2.076,2.130,60.040
2022/06/23,0.000,0.000,2.076,0.000,0.000
2022/06/28,2.145,0.000,2.076,0.000,0.000
2022/06/30,2.145,2.155,0.000,2.130,97.679
2022/07/01,2.145,0.000,0.000,2.130,0.000
2022/07/05,2.145,2.155,0.000,2.130,76.584
2022/07/11,2.145,2.155,2.076,2.130,0.000
2022/07/13,0.000,0.000,0.000,2.130,61.354
2022/07/14,2.145,2.155,2.076,2.130,51.163
2022/07/15,0.000,0.000,0.000,2.130,0.000
2022/07/19,0.000,2.155,2.076,2.130,60.990
2022/07/21,2.145,2.155,0.000,0.000,60.240
2022/07/26,0.000,0.000,0.000,2.130,67.075
2022/07/27,2.145,2.155,2.076,2.130,61.582
2022/08/01,0.000,0.000,2.076,2.130,76.847
2022/08/02,2.145,2.155,2.076,2.130,0.000
2022/08/05,2.145,2.155,0.000,0.000,0.000
2022/08/08,0.000,0.000,0.000,0.000,52.229
2022/08/10,2.145,0.000,0.000,0.000,54.774
2022/08/12,2.145,0.000,0.000,0.000,0.000
2022/08/16,0.000,2.155,2.076,2.130,59.103
2022/08/18,2.145,2.155,0.000,0.000,37.459
2022/08/19,2.145,0.000,2.076,0.000,47.793
2022/08/22,2.145,2.155,0.000,2.130,55.528
2022/08/23,2.145,2.155,2.076,0.000,36.252
2022/08/24,2.145,0.000,0.000,0.000,38.627
2022/08/26,0.000,2.155,2.076,2.130,0.000
2022/08/30,0.000,0.000,0.000,2.130,49.203
2022/09/06,2.145,2.155,2.076,0.000,0.000
2022/09/07,2.145,0.000,2.076,2.130,55.528
2022/09/08,2.145,2.155,2.076,2.130,55.528
2022/09/14,2.145,0.000,0.000,0.000,45.317
2022/09/15,2.145,2.155,2.076,0.000,0.000
2022/09/16,0.000,2.155,2.076,2.130,115.668
2022/09/19,0.000,2.155,2.076,0.000,47.280
2022/09/20,2.145,2.155,0.000,2.130,47.698
2022/09/22,2.145,0.000,0.000,2.130,55.528
2022/09/26,2.145,0.000,0.000,2.130,0.000
2022/09/28,2.145,2.155,2.076,2.130,55.764
2022/09/29,0.000,2.155,2.076,0.000,0.000
2022/10/04,2.145,2.155,2.076,0.000,0.000
2022/10/05,2.145,0.000,0.000,0.000,0.000
2022/10/06,2.145,0.000,0.000,2.130,0.000
2022/10/07,0.000,2.155,0.000,2.130,54.678
2022/10/11,2.145,2.155,2.076,2.130,55.528
2022/10/12,2.145,0.000,2.076,2.130,45.729
2022/10/14,0.000,0.000,2.076,2.130,67.737
2022/10/19,0.000,2.155,0.000,0.000,0.000
2022/10/20,2.145,2.155,2.076,2.130,0.000
2022/10/21,2.145,2.155,0.000,2.130,55.660
2022/10/25,2.145,2.155,2.076,2.130,50.935
2022/10/26,2.145,2.155,2.076,0.000,68.802
2022/10/27,0.000,0.000,2.076,2.130,0.000
2022/11/03,2.145,2.155,2.076,2.130,136.683
2022/11/07,2.145,2.155,0.000,2.130,77.496
2022/11/08,2.145,2.155,0.000,2.130,88.703
2022/11/09,0.000,0.000,0.000,0.000,0.000
2022/11/10,0.000,0.000,2.076,0.000,55.528
2022/11/14,0.000,2.155,0.000,0.000,99.533
2022/11/15,0.000,2.155,2.076,2.130,111.336
2022/11/17,2.145,2.155,2.076,0.000,82.618
2022/11/18,2.145,2.155,0.000,2.130,55.528
2022/11/21,2.145,2.155,2.076,0.000,84.330
2022/11/22,2.145,0.000,0.000,0.000,62.192
2022/11/23,2.145,2.155,0.000,0.000,55.528
2022/11/25,2.145,2.155,2.076,2.130,0.000
2022/11/28,0.000,0.000,2.076,2.130,55.528
2022/11/29,2.145,0.000,0.000,0.000,0.000
2022/11/30,2.145,2.155,2.076,0.000,102.806
2022/12/01,2.145,2.155,0.000,0.000,0.000
2022/12/05,2.145,2.155,0.000,2.130,0.000
2022/12/06,2.145,0.000,2.076,2.130,75.504
2022/12/08,2.145,0.000,0.000,2.130,0.000
2022/12/09,2.145,2.155,2.076,0.000,67.398
2022/12/12,0.000,0.000,0.000,2.130,62.000
2022/12/14,0.000,0.000,0.000,2.130,55.528
2022/12/15,0.000,2.155,2.076,0.000,0.000
2022/12/21,2.145,0.000,0.000,0.000,55.528
2022/12/23,0.000,0.000,0.000,2.130,0.000
2022/12/28,2.145,0.000,2.076,0.000,55.528
2022/12/30,0.000,0.000,2.076,2.130,62.401
2023/01/03,0.000,2.155,0.000,2.130,0.000
2023/01/09,2.145,0.000,0.000,0.000,65.266
2023/01/10,0.000,0.000,2.076,2.130,67.757
2023/01/11,2.145,0.000,0.000,2.130,103.126
2023/01/17,0.000,2.155,0.000,2.130,72.755
2023/01/19,0.000,0.000,2.076,2.130,0.000
2023/01/25,2.145,0.000,2.076,2.130,55.528
2023/01/30,2.145,2.155,2.076,2.130,70.692
2023/02/01,2.145,2.155,2.076,0.000,0.000
2023/02/03,2.145,2.155,0.000,2.130,144.375
2023/02/07,2.145,2.155,2.076,2.130,0.000
2023/02/09,0.000,0.000,2.076,0.000,64.623
2023/02/15,0.000,2.155,0.000,0.000,0.000
2023/02/16,2.145,0.000,0.000,0.000,56.339
2023/02/21,2.145,2.155,0.000,0.000,56.580
2023/02/22,2.145,0.000,0.000,2.130,59.534
2023/02/24,2.145,2.155,0.000,2.130,57.054
2023/02/27,2.145,2.155,0.000,2.130,55.528
2023/02/28,2.145,2.155,2.076,2.130,43.959
2023/03/03,2.145,2.155,2.076,2.130,0.000
2023/03/06,0.000,2.155,2.076,0.000,52.112
2023/03/07,2.145,2.155,2.076,0.000,49.101
2023/03/08,0.000,2.155,0.000,2.130,55.528
2023/03/09,2.145,2.155,2.076,0.000,0.000
2023/03/10,0.000,2.155,2.076,2.130,69.828
2023/03/14,2.145,2.155,2.076,2.130,60.913
2023/03/16,0.000,2.155,0.000,0.000,84.447
2023/03/20,2.145,2.155,2.076,0.000,62.389
2023/03/21,0.000,2.155,0.000,2.130,58.597
2023/03/23,0.000,2.155,2.076,2.130,57.559
2023/03/24,2.145,2.155,2.076,0.000,55.528
2023/03/29,2.145,0.000,2.076,2.130,0.000
2023/03/30,0.000,0.000,2.076,2.130,53.633
2023/03/31,0.000,0.000,2.076,2.130,56.750
2023/04/03,2.145,2.155,2.076,0.000,41.136
2023/04/05,0.000,2.155,2.076,2.130,55.528
2023/04/10,0.000,2.155,2.076,2.130,0.000
2023/04/11,2.145,2.155,0.000,2.130,55.528
2023/04/12,0.000,0.000,0.000,2.130,55.528
2023/04/14,2.145,2.155,0.000,0.000,51.450
2023/04/20,2.145,0.000,2.076,2.130,0.000
2023/04/21,2.145,0.000,2.076,2.130,86.774
2023/04/24,2.145,0.000,0.000,2.130,69.576
2023/04/25,0.000,0.000,0.000,2.130,0.000
2023/05/01,0.000,0.000,0.000,2.130,74.728
2023/05/02,2.145,0.000,0.000,2.130,73.469
2023/05/08,2.145,0.000,2.076,0.000,49.431
2023/05/09,0.000,2.155,0.000,2.130,0.000
2023/05/11,2.145,2.155,2.076,2.130,74.925
2023/05/15,0.000,0.000,2.076,2.130,55.528
2023/05/16,2.145,2.155,0.000,2.130,71.473
2023/05/18,0.000,0.000,2.076,2.130,73.174
2023/05/19,0.000,2.155,0.000,0.000,0.000
2023/05/22,2.145,0.000,2.076,2.130,70.741
2023/05/23,0.000,0.000,2.076,0.000,55.528
2023/05/26,0.000,0.000,0.000,0.000,0.000
2023/05/30,0.000,2.155,2.076,0.000,0.000
2023/06/01,2.145,0.000,0.000,2.130,54.375
2023/06/02,0.000,0.000,0.000,2.130,0.000
2023/06/05,0.000,2.155,0.000,2.130,47.950
2023/06/07,2.145,0.000,2.076,0.000,95.663
2023/06/08,0.000,2.155,0.000,2.130,62.159
2023/06/09,2.145,2.155,0.000,0.000,51.330
2023/06/14,0.000,0.000,2.076,2.130,52.422
2023/06/21,2.145,0.000,2.076,2.130,52.138
2023/06/28,2.145,0.000,0.000,2.130,0.000
2023/06/30,0.000,2.155,0.000,0.000,55.528
2023/07/03,2.145,2.155,0.000,2.130,28.265
2023/07/10,2.145,0.000,2.076,2.130,0.000
2023/07/12,2.145,0.000,0.000,0.000,0.000
2023/07/14,0.000,2.155,2.076,2.130,54.388
2023/07/18,0.000,0.000,2.076,0.000,54.969
2023/07/25,2.145,0.000,0.000,2.130,39.237
2023/07/26,2.145,2.155,0.000,0.000,0.000
2023/07/27,0.000,0.000,2.076,2.130,52.611
2023/08/03,0.000,2.155,2.076,0.000,0.000
2023/08/04,2.145,0.000,2.076,2.130,0.000
2023/08/14,2.145,2.155,2.076,2.130,47.149
2023/08/18,2.145,2.155,2.076,2.130,48.469
2023/08/24,2.145,0.000,2.076,2.130,0.000
2023/08/25,2.145,0.000,2.076,2.130,44.148
2023/08/29,2.145,0.000,2.076,0.000,38.646
2023/08/30,0.000,0.000,0.000,2.130,36.137
2023/08/31,2.145,0.000,2.076,2.130,58.781
2023/09/01,2.145,0.000,2.076,0.000,0.000
2023/09/06,2.145,2.155,0.000,2.130,41.785
2023/09/07,2.145,0.000,2.076,2.130,48.499
2023/09/08,0.000,0.000,0.000,2.130,0.000
2023/09/11,2.145,2.155,2.076,2.130,0.000
2023/09/12,2.145,2.155,0.000,2.130,0.000
2023/09/13,2.145,2.155,2.076,0.000,60.465
2023/09/14,0.000,0.000,0.000,2.130,0.000
2023/09/15,0.000,2.155,0.000,2.130,0.000
2023/09/18,0.000,2.155,0.000,2.130,42.824
2023/09/19,0.000,2.155,0.000,2.130,61.483
2023/09/20,0.000,2.155,0.000,2.130,46.264
2023/09/21,2.145,0.000,2.076,0.000,70.235
2023/09/22,2.145,2.155,0.000,2.130,0.000
2023/09/25,0.000,2.155,0.000,2.130,46.018
2023/09/26,2.145,2.155,2.076,2.130,0.000
2023/09/27,2.145,2.155,2.076,0.000,0.000
2023/09/29,0.000,2.155,2.076,2.130,62.378
2023/10/02,0.000,2.155,2.076,0.000,0.000
2023/10/03,2.145,2.155,2.076,0.000,0.000
2023/10/04,0.000,2.155,0.000,2.130,0.000
2023/10/05,0.000,2.155,2.076,0.000,0.000
2023/10/06,2.145,2.155,2.076,0.000,0.000
2023/10/10,2.145,0.000,2.076,0.000,0.000
2023/10/11,2.145,2.155,0.000,2.130,40.742
2023/10/13,0.000,2.155,2.076,0.000,45.787
2023/10/18,2.145,0.000,0.000,2.130,42.700
2023/10/19,2.145,2.155,2.076,0.000,55.528
2023/10/20,2.145,0.000,0.000,2.130,0.000
2023/10/25,2.145,0.000,0.000,2.130,74.578
2023/10/30,2.145,0.000,2.076,0.000,72.486
2023/11/01,2.145,2.155,0.000,0.000,55.528
2023/11/02,2.145,0.000,0.000,0.000,0.000
2023/11/06,0.000,2.155,0.000,0.000,44.970
2023/11/07,0.000,0.000,2.076,0.000,53.553
2023/11/08,0.000,0.000,0.000,2.130,0.000
2023/11/10,0.000,2.155,2.076,2.130,49.288
2023/11/14,2.145,2.155,2.076,2.130,0.000
2023/11/16,0.000,0.000,2.076,0.000,0.000
2023/11/17,0.000,2.155,0.000,0.000,0.000
2023/11/20,0.000,2.155,2.076,2.130,0.000
2023/11/21,0.000,2.155,2.076,2.130,0.000
2023/11/22,0.000,2.155,2.076,0.000,45.669
2023/11/24,2.145,2.155,0.000,2.130,22.378
2023/11/28,2.145,2.155,2.076,0.000,42.712
2023/11/29,2.145,0.000,2.076,0.000,40.611
2023/11/30,2.145,0.000,2.076,0.000,65.814
2023/12/05,2.145,2.155,2.076,2.130,46.822
2023/12/06,2.145,2.155,0.000,2.130,0.000
2023/12/07,0.000,2.155,2.076,0.000,0.000
2023/12/08,2.145,0.000,2.076,0.000,55.528
2023/12/11,0.000,2.155,0.000,2.130,0.000
2023/12/13,0.000,2.155,2.076,2.130,55.528
2023/12/15,2.145,2.155,2.076,2.130,110.039
2023/12/18,2.145,2.155,2.076,0.000,0.000
2023/12/19,2.145,2.155,2.076,0.000,43.171
2023/12/22,2.145,2.155,0.000,2.130,29.480
2023/12/26,0.000,2.155,2.076,2.130,0.000
2023/12/27,2.145,0.000,0.000,0.000,31.435
2023/12/28,2.145,0.000,2.076,2.130,55.528
2024/01/03,2.145,0.000,0.000,0.000,0.000
2024/01/04,2.145,2.155,0.000,0.000,0.000
2024/01/05,0.000,0.000,2.076,2.130,45.125
2024/01/09,2.145,2.155,2.076,2.130,43.813
2024/01/11,0.000,0.000,0.000,2.130,0.000
2024/01/12,0.000,2.155,2.076,0.000,0.000
2024/01/16,2.145,0.000,2.076,2.130,0.000
2024/01/18,2.145,0.000,0.000,0.000,37.850
2024/01/19,2.145,0.000,0.000,0.000,0.000
2024/01/22,2.145,0.000,2.076,2.130,43.688
2024/01/24,2.145,0.000,2.076,0.000,48.547
2024/01/26,2.145,2.155,2.076,2.130,55.528
2024/01/29,2.145,0.000,2.076,0.000,45.270
2024/01/31,2.145,2.155,2.076,2.130,50.284
2024/02/01,0.000,0.000,0.000,2.130,0.000
2024/02/02,2.145,2.155,2.076,2.130,0.000
2024/02/06,2.145,2.155,2.076,2.130,0.000
2024/02/08,0.000,2.155,2.076,2.130,0.000
2024/02/13,0.000,0.000,0.000,0.000,56.345
2024/02/16,2.145,2.155,2.076,2.130,0.000
2024/02/23,2.145,0.000,2.076,2.130,55.528
2024/02/26,0.000,0.000,2.076,2.130,0.000
2024/03/01,2.145,2.155,2.076,0.000,55.528
2024/03/11,2.145,2.155,2.076,0.000,28.485
2024/03/14,2.145,2.155,2.076,2.130,0.000
2024/03/15,2.145,2.155,2.076,0.000,72.115
2024/03/18,0.000,0.000,0.000,2.130,31.251
2024/03/20,2.145,2.155,2.076,2.130,29.947
2024/03/21,0.000,2.155,2.076,2.130,0.000
2024/03/22,2.145,2.155,2.076,2.130,27.964
2024/03/25,2.145,0.000,2.076,2.130,29.816
2024/03/27,2.145,2.155,2.076,2.130,33.273
2024/04/01,2.145,0.000,0.000,2.130,29.174
2024/04/02,2.145,0.000,2.076,0.000,55.528
2024/04/04,2.145,2.155,2.076,0.000,0.000
2024/04/09,2.145,2.155,2.076,2.130,36.547
2024/04/10,2.145,2.155,2.076,0.000,35.879
2024/04/11,2.145,2.155,2.076,0.000,55.528
2024/04/16,0.000,2.155,0.000,2.130,32.891
